employee_id,age,gender,department,job_role,education_level,monthly_salary,years_at_company,years_since_promotion,num_projects,avg_weekly_hours,overtime,satisfaction_score,performance_rating,work_life_balance,distance_from_home,marital_status,attrition
EMP-2744,26,Male,HR,Associate,Master's,35201.01,6,5,9,49.6,Yes,1.5,4,3,30,Married,No
EMP-2745,41,Female,Engineering,Director,Bachelor's,150000.0,18,7,2,41.9,No,4.9,3,3,17,Married,No
EMP-2746,30,Male,Marketing,Analyst,Master's,44076.16,1,1,2,48.8,Yes,1.9,5,1,45,Married,No
EMP-2747,31,Male,HR,Associate,Master's,37221.08,2,1,5,57.7,Yes,4.3,4,3,4,Married,No
EMP-2748,39,Male,Engineering,Senior Engineer,Master's,83956.67,6,2,2,45.6,Yes,1.7,3,4,13,Single,No
EMP-2749,32,Male,Sales,Associate,Bachelor's,33571.84,2,0,1,51.3,Yes,1.8,3,1,9,Single,No
EMP-2750,43,Female,Marketing,Analyst,Master's,51682.76,7,0,1,40.7,No,1.8,3,3,1,Married,No
EMP-2751,30,Female,Marketing,Manager,Master's,97117.01,1,0,3,55.0,Yes,2.1,3,1,48,Married,Yes
EMP-2752,31,Female,Engineering,Senior Engineer,Bachelor's,72779.26,1,1,5,41.7,No,1.2,3,4,11,Married,No
EMP-2753,31,Female,Operations,Analyst,Bachelor's,45559.49,6,4,1,49.5,Yes,1.0,4,2,4,Divorced,No
EMP-2754,31,Male,Sales,Associate,Bachelor's,34129.61,2,2,2,42.5,No,2.8,3,2,46,Married,No
EMP-2755,45,Male,Engineering,Analyst,Bachelor's,41873.23,4,1,7,36.7,Yes,3.3,3,1,49,Married,No
EMP-2756,41,Male,Engineering,Senior Engineer,Master's,82184.44,1,0,4,43.0,No,2.7,2,1,11,Married,Yes
EMP-2757,50,Male,Finance,Associate,Bachelor's,32138.31,2,1,8,40.3,No,3.1,3,4,21,Married,No
EMP-2758,54,Male,Sales,Team Lead,Master's,63649.23,1,0,9,57.3,Yes,2.3,3,1,34,Married,No
EMP-2759,28,Male,Sales,Team Lead,Master's,74892.69,6,4,1,41.7,No,3.1,3,3,22,Married,No
EMP-2760,37,Male,Engineering,Senior Engineer,Master's,85645.23,9,3,10,59.4,Yes,2.6,4,3,40,Married,No
EMP-2761,27,Male,Marketing,Executive,Master's,142055.64,1,0,7,47.3,Yes,3.1,3,1,13,Married,Yes
EMP-2762,30,Female,Finance,Associate,Master's,40543.66,2,1,9,40.5,No,4.4,4,1,41,Married,Yes
EMP-2763,31,Female,Sales,Associate,Bachelor's,33626.02,7,0,5,44.8,No,1.8,1,4,28,Married,No
EMP-2764,28,Other,Operations,Analyst,Bachelor's,51931.15,9,9,1,39.6,No,2.8,3,5,1,Single,No
EMP-2765,28,Female,Engineering,Team Lead,Master's,75274.3,4,1,9,55.8,Yes,3.7,2,1,32,Married,No
EMP-2766,35,Female,Engineering,Analyst,PhD,58559.92,2,2,6,38.0,No,4.8,3,2,1,Married,No
EMP-2767,26,Male,HR,Analyst,Bachelor's,53211.19,2,2,1,56.8,Yes,1.9,4,2,43,Single,No
EMP-2768,43,Female,Marketing,Manager,PhD,110527.11,13,1,2,36.1,No,3.0,4,3,50,Married,No
EMP-2769,29,Male,Engineering,Senior Engineer,PhD,79812.25,1,0,3,42.5,No,4.1,4,3,8,Married,No
EMP-2770,58,Male,HR,Senior Engineer,Bachelor's,77317.09,1,0,4,38.5,Yes,4.5,3,1,27,Married,Yes
EMP-2771,32,Male,Sales,Associate,Master's,43933.46,9,8,5,52.1,No,2.7,3,2,17,Married,No
EMP-2772,37,Male,HR,Associate,Master's,34734.36,2,1,5,47.8,Yes,1.0,5,1,4,Married,No
EMP-2773,26,Male,Marketing,Analyst,Bachelor's,55304.88,14,5,9,58.5,Yes,3.3,3,3,34,Single,No
EMP-2774,50,Female,Operations,Analyst,High School,60409.65,16,9,10,44.2,No,3.8,1,3,2,Married,No
EMP-2775,45,Female,Sales,Executive,Bachelor's,135101.83,1,0,7,36.0,No,1.6,2,2,2,Married,No
EMP-2776,38,Female,Marketing,Executive,Master's,150000.0,7,7,7,54.0,Yes,1.5,5,1,41,Married,Yes
EMP-2777,25,Female,HR,Executive,Bachelor's,150000.0,1,1,9,49.5,Yes,2.0,5,1,15,Married,No
EMP-2778,38,Female,Sales,Manager,Master's,117749.4,6,1,3,55.7,Yes,3.4,3,1,46,Married,No
EMP-2779,27,Male,Engineering,Analyst,Master's,56285.01,10,4,6,45.7,No,4.1,1,1,30,Single,No
EMP-2780,48,Female,Operations,Analyst,Master's,55188.17,3,0,7,53.5,Yes,1.0,4,2,27,Married,Yes
EMP-2781,42,Female,Engineering,Senior Engineer,Bachelor's,67994.66,1,0,3,39.3,Yes,1.0,3,1,21,Single,No
EMP-2782,37,Male,Finance,Director,Bachelor's,111872.24,1,0,10,60.0,Yes,3.1,1,1,19,Married,No
EMP-2783,22,Male,Engineering,Analyst,Bachelor's,44337.77,3,0,3,39.3,No,1.5,3,5,12,Single,No
EMP-2784,28,Other,Finance,Manager,Bachelor's,71107.6,1,0,1,55.7,Yes,2.1,3,1,36,Married,No
EMP-2785,42,Female,Engineering,Manager,High School,69304.71,4,3,4,40.3,Yes,2.6,3,4,31,Married,Yes
EMP-2786,46,Male,Operations,Manager,Bachelor's,89178.43,3,1,9,54.6,Yes,1.0,4,2,2,Married,Yes
EMP-2787,45,Female,Marketing,Analyst,Bachelor's,51052.85,8,4,4,56.5,Yes,3.6,4,2,17,Single,No
EMP-2788,23,Male,Engineering,Team Lead,Master's,65945.22,6,5,3,56.9,No,1.2,4,1,45,Married,No
EMP-2789,38,Male,Marketing,Team Lead,Bachelor's,73140.58,5,4,9,46.9,No,4.1,1,3,25,Married,Yes
EMP-2790,44,Male,Marketing,Executive,Bachelor's,123886.95,2,1,2,45.7,Yes,2.7,1,1,13,Married,Yes
EMP-2791,23,Male,Sales,Associate,Master's,43905.42,13,5,2,55.8,Yes,2.0,5,1,12,Single,Yes
EMP-2792,36,Female,Engineering,Senior Engineer,Bachelor's,78456.68,9,6,9,49.5,Yes,4.0,3,1,10,Divorced,No
EMP-2793,38,Male,Marketing,Associate,PhD,45233.73,10,4,4,50.5,Yes,1.0,3,1,44,Married,No
EMP-2794,34,Female,Marketing,Executive,Master's,150000.0,1,0,1,40.9,No,4.2,2,1,16,Married,No
EMP-2795,22,Male,Sales,Director,High School,106058.74,0,0,5,46.2,No,1.8,3,3,15,Single,Yes
EMP-2796,33,Female,Operations,Team Lead,PhD,83481.49,7,2,8,44.2,No,5.0,3,1,4,Married,No
EMP-2797,33,Female,Engineering,Senior Engineer,Master's,84068.78,2,0,8,51.6,No,1.1,3,4,45,Married,No
EMP-2798,35,Female,Engineering,Senior Engineer,Master's,72159.82,2,0,1,39.9,No,3.2,4,3,20,Single,No
EMP-2799,31,Female,HR,Manager,Bachelor's,91337.71,1,1,3,45.1,Yes,1.0,3,4,36,Married,Yes
EMP-2800,32,Other,Engineering,Senior Engineer,Bachelor's,71324.31,6,5,7,56.2,No,2.6,4,1,36,Married,No
EMP-2801,36,Female,Engineering,Manager,Bachelor's,96524.21,12,4,7,48.7,Yes,1.0,4,1,18,Divorced,Yes
EMP-2802,40,Female,HR,Director,Master's,150000.0,24,1,7,57.4,Yes,1.0,3,3,25,Divorced,No
EMP-2803,34,Female,Engineering,Analyst,Bachelor's,59480.65,21,6,4,40.8,No,1.2,4,2,6,Single,No
EMP-2804,33,Male,Engineering,Analyst,Bachelor's,49272.28,11,9,9,46.0,Yes,1.0,5,3,34,Single,No
EMP-2805,37,Male,Marketing,Analyst,High School,40085.16,1,1,1,47.5,Yes,3.0,2,1,34,Married,No
EMP-2806,22,Male,HR,Analyst,Bachelor's,51189.37,2,0,9,45.0,No,2.8,4,1,11,Divorced,No
EMP-2807,40,Male,Finance,Associate,Bachelor's,29580.53,0,0,10,52.1,Yes,1.0,4,1,10,Divorced,Yes
EMP-2808,36,Male,HR,Analyst,Bachelor's,45970.93,3,0,7,38.7,No,4.8,4,3,20,Single,Yes
EMP-2809,36,Male,Sales,Associate,Master's,37218.14,9,5,5,48.0,No,3.7,1,1,35,Single,Yes
EMP-2810,44,Female,Engineering,Senior Engineer,Bachelor's,75357.28,0,0,4,38.5,No,2.1,1,1,26,Single,Yes
EMP-2811,22,Male,Finance,Analyst,Bachelor's,55117.75,22,9,5,50.7,No,2.8,3,1,4,Married,No
EMP-2812,22,Female,Engineering,Team Lead,Bachelor's,61596.81,1,0,2,55.8,Yes,2.0,2,1,29,Married,No
EMP-2813,38,Male,Engineering,Manager,Bachelor's,74863.57,1,1,3,35.5,No,3.3,3,5,36,Married,No
EMP-2814,36,Female,Finance,Associate,Master's,43294.4,6,5,7,46.4,Yes,3.1,5,4,10,Married,No
EMP-2815,37,Male,Marketing,Manager,Bachelor's,87959.24,4,0,6,47.3,Yes,2.3,3,1,23,Single,No
EMP-2816,32,Male,Marketing,Analyst,PhD,61247.67,11,2,5,53.0,Yes,4.4,3,1,41,Married,No
EMP-2817,41,Male,Engineering,Manager,PhD,114883.18,7,0,5,36.9,No,3.9,3,2,17,Single,No
EMP-2818,43,Female,Engineering,Senior Engineer,Master's,70191.21,0,0,1,45.2,No,5.0,3,1,5,Married,No
EMP-2819,40,Male,Sales,Senior Engineer,Master's,85286.6,10,6,9,54.6,No,3.2,4,3,47,Married,No
EMP-2820,34,Other,Marketing,Analyst,Bachelor's,49281.44,7,1,10,48.3,Yes,2.3,4,4,5,Married,No
EMP-2821,22,Male,Sales,Analyst,Master's,44326.51,5,5,3,53.7,No,4.0,3,3,4,Married,No
EMP-2822,42,Female,Engineering,Senior Engineer,Bachelor's,62035.54,0,0,4,44.1,No,4.0,3,5,13,Married,No
EMP-2823,46,Male,Engineering,Team Lead,Master's,68138.43,7,0,7,58.0,No,1.1,3,3,38,Married,No
EMP-2824,41,Female,HR,Associate,Bachelor's,31787.03,4,3,1,36.9,No,1.5,5,3,33,Single,No
EMP-2825,29,Male,Marketing,Director,Bachelor's,116601.66,6,5,2,37.3,No,1.9,3,5,12,Single,No
EMP-2826,41,Male,Engineering,Senior Engineer,High School,77874.14,10,1,10,48.2,No,2.1,3,4,4,Married,No
EMP-2827,43,Male,Engineering,Associate,Master's,42738.81,8,2,2,46.8,No,4.6,3,4,48,Single,No
EMP-2828,48,Male,Engineering,Team Lead,Master's,83486.83,7,6,6,51.0,No,3.9,2,3,1,Single,No
EMP-2829,29,Male,Engineering,Senior Engineer,High School,69748.53,5,0,9,40.7,No,1.6,3,1,47,Single,Yes
EMP-2830,34,Other,HR,Associate,Bachelor's,34910.85,3,1,8,40.7,No,2.7,5,4,24,Single,Yes
EMP-2831,42,Male,Engineering,Analyst,Bachelor's,49181.91,8,2,3,53.7,Yes,1.5,2,2,10,Married,No
EMP-2832,36,Male,Marketing,Executive,Master's,150000.0,3,0,2,42.3,No,4.3,3,3,18,Married,No
EMP-2833,27,Other,Finance,Director,High School,114021.57,7,3,8,53.2,Yes,3.7,3,1,16,Single,No
EMP-2834,39,Male,Operations,Associate,High School,36078.65,8,4,5,51.0,Yes,1.0,3,3,8,Married,No
EMP-2835,41,Male,Operations,Analyst,Master's,53071.7,2,1,10,37.1,No,2.7,5,1,22,Single,No
EMP-2836,37,Female,Engineering,Senior Engineer,Master's,87333.89,5,4,7,52.8,Yes,3.3,4,1,33,Married,No
EMP-2837,38,Other,Engineering,Senior Engineer,Master's,91357.53,3,0,1,57.0,Yes,3.1,5,2,24,Single,No
EMP-2838,34,Female,Sales,Manager,Master's,95604.21,4,2,3,55.4,Yes,3.6,5,1,33,Married,No
EMP-2839,48,Male,Marketing,Associate,PhD,37648.29,1,0,8,35.2,No,2.4,4,2,49,Divorced,No
EMP-2840,29,Other,Engineering,Senior Engineer,Bachelor's,83413.99,14,8,8,48.5,No,1.8,4,1,7,Married,Yes
EMP-2841,31,Male,Sales,Executive,Bachelor's,144625.03,7,4,8,57.8,No,3.8,4,1,37,Single,Yes
EMP-2842,36,Other,Engineering,Team Lead,PhD,65301.61,0,0,3,50.0,Yes,1.0,4,1,12,Single,No
EMP-2843,43,Female,Engineering,Team Lead,Bachelor's,60120.21,3,2,3,42.3,No,4.4,4,5,1,Single,No
EMP-2844,24,Other,Marketing,Analyst,Master's,46240.4,4,0,3,39.9,No,4.0,4,1,19,Married,No
EMP-2845,26,Male,Marketing,Director,High School,108916.78,4,2,7,52.1,No,2.2,3,3,20,Single,Yes
EMP-2846,22,Male,HR,Manager,Bachelor's,100105.56,12,0,1,54.3,Yes,1.9,4,1,50,Divorced,No
EMP-2847,36,Female,Operations,Team Lead,Bachelor's,62066.45,13,3,9,57.8,Yes,3.2,3,2,18,Married,No
EMP-2848,27,Female,Engineering,Senior Engineer,Master's,87223.86,12,10,3,57.6,Yes,3.5,4,1,39,Married,No
EMP-2849,33,Female,Engineering,Associate,Master's,49920.42,14,7,5,43.5,No,2.4,4,3,47,Married,No
EMP-2850,41,Other,Sales,Manager,High School,83505.4,4,0,3,50.1,Yes,3.5,4,3,17,Single,No
EMP-2851,31,Female,Marketing,Executive,Bachelor's,140901.73,2,1,5,37.5,Yes,1.0,4,3,9,Married,No
EMP-2852,38,Male,HR,Manager,Bachelor's,80459.41,2,2,8,37.4,No,4.6,4,1,49,Single,No
EMP-2853,34,Male,Engineering,Team Lead,Bachelor's,70245.66,9,1,2,36.8,No,3.7,4,2,23,Married,No
EMP-2854,41,Male,Operations,Manager,Bachelor's,83640.3,1,1,6,58.2,Yes,1.0,3,1,23,Married,No
EMP-2855,40,Male,Sales,Senior Engineer,PhD,83860.83,4,1,1,38.8,Yes,2.8,3,3,37,Single,No
EMP-2856,30,Male,Sales,Associate,Bachelor's,33122.73,3,1,2,47.1,No,3.9,1,5,20,Married,No
EMP-2857,35,Female,Marketing,Analyst,Bachelor's,51232.84,14,9,7,45.8,Yes,3.1,2,3,28,Single,No
EMP-2858,44,Female,Operations,Manager,Bachelor's,74855.0,2,2,6,43.1,No,2.4,3,3,48,Single,No
EMP-2859,39,Female,Marketing,Manager,Bachelor's,80403.26,6,1,7,48.4,Yes,3.3,4,3,3,Married,No
EMP-2860,25,Male,Operations,Team Lead,Bachelor's,62213.63,3,0,3,35.1,No,4.3,4,4,37,Married,No
EMP-2861,41,Female,Engineering,Team Lead,Master's,65213.92,4,1,3,44.5,No,2.4,3,1,20,Divorced,No
EMP-2862,27,Female,Marketing,Manager,Master's,93103.39,4,2,5,47.0,Yes,1.0,5,2,28,Married,No
EMP-2863,47,Female,Finance,Team Lead,Master's,61836.31,5,0,2,55.1,Yes,3.4,3,2,46,Married,No
EMP-2864,44,Female,HR,Analyst,Bachelor's,48927.6,3,3,9,52.5,Yes,2.6,4,2,31,Single,No
EMP-2865,38,Female,Sales,Executive,Master's,150000.0,6,0,3,56.2,Yes,1.6,3,1,21,Single,Yes
EMP-2866,37,Female,Operations,Associate,Master's,40127.67,2,1,8,44.4,Yes,3.9,4,1,49,Divorced,No
EMP-2867,34,Male,Engineering,Manager,Master's,98139.85,0,0,2,38.5,No,1.5,3,2,31,Single,Yes
EMP-2868,41,Female,Sales,Executive,PhD,150000.0,8,8,7,45.0,No,4.2,2,2,8,Married,No
EMP-2869,33,Male,Operations,Analyst,Bachelor's,45608.89,1,0,3,59.1,No,3.0,3,4,5,Single,No
EMP-2870,38,Male,Operations,Analyst,PhD,54716.13,3,2,3,40.4,No,1.2,4,4,18,Single,No
EMP-2871,43,Male,Operations,Analyst,Master's,45155.54,1,0,5,39.4,No,4.9,5,5,36,Married,No
EMP-2872,32,Female,Operations,Team Lead,Master's,86357.93,16,8,2,58.6,No,4.1,4,1,22,Married,No
EMP-2873,31,Female,Engineering,Analyst,Master's,69330.14,25,10,2,58.7,Yes,1.0,4,2,9,Married,No
EMP-2874,26,Female,Operations,Associate,PhD,44878.72,13,8,8,38.7,No,4.7,1,1,50,Divorced,No
EMP-2875,27,Male,Sales,Executive,Bachelor's,149934.52,6,1,4,54.2,Yes,3.9,4,1,10,Single,No
EMP-2876,22,Male,Marketing,Analyst,Master's,46015.28,1,0,6,45.7,Yes,3.6,4,1,5,Married,No
EMP-2877,42,Female,Sales,Manager,Master's,105973.08,16,7,7,47.3,Yes,1.0,3,4,20,Single,Yes
EMP-2878,50,Male,Finance,Associate,Master's,38805.79,1,1,7,47.5,Yes,1.0,3,3,6,Married,Yes
EMP-2879,47,Other,HR,Associate,Master's,41150.11,7,3,7,59.2,No,4.0,2,2,30,Married,No
EMP-2880,23,Male,Finance,Analyst,Bachelor's,45126.82,3,3,10,39.6,No,4.7,3,3,22,Married,No
EMP-2881,42,Female,Engineering,Executive,Bachelor's,128328.65,0,0,7,54.3,Yes,1.0,2,2,47,Single,No
EMP-2882,47,Female,Engineering,Team Lead,Bachelor's,65026.65,4,1,4,35.1,No,2.8,4,4,9,Married,No
EMP-2883,32,Female,Sales,Associate,Master's,32096.18,3,2,3,50.7,Yes,1.0,4,1,14,Married,No
EMP-2884,37,Male,Engineering,Team Lead,Master's,61998.98,0,0,9,51.3,Yes,1.6,2,2,35,Divorced,No
EMP-2885,22,Other,Marketing,Manager,Master's,84531.32,3,1,5,53.8,No,3.6,5,3,35,Single,No
EMP-2886,38,Female,Engineering,Senior Engineer,Master's,85100.62,6,4,6,58.1,Yes,1.0,4,1,19,Divorced,Yes
EMP-2887,27,Female,HR,Manager,Master's,103708.34,4,2,9,53.8,Yes,2.1,4,1,47,Single,Yes
EMP-2888,38,Female,Engineering,Analyst,Bachelor's,46364.79,1,0,3,53.3,Yes,2.1,5,3,43,Married,Yes
EMP-2889,24,Male,Engineering,Senior Engineer,Master's,80418.87,5,4,3,41.3,No,2.8,5,2,31,Single,No
EMP-2890,40,Male,Marketing,Executive,Master's,141973.7,3,3,1,59.8,No,4.6,3,4,38,Single,Yes
EMP-2891,44,Male,Sales,Associate,Master's,35351.16,3,3,1,46.7,Yes,1.0,5,2,27,Married,Yes
EMP-2892,30,Male,Engineering,Senior Engineer,Master's,101334.92,8,0,7,45.4,No,1.2,3,2,24,Single,No
EMP-2893,27,Female,Engineering,Senior Engineer,PhD,87508.9,2,1,6,47.5,Yes,2.2,3,1,28,Married,Yes
EMP-2894,22,Male,Engineering,Team Lead,Bachelor's,63310.8,2,2,3,44.9,No,3.1,3,3,43,Married,No
EMP-2895,34,Male,Marketing,Team Lead,Master's,58144.43,4,4,3,49.8,Yes,1.3,4,1,1,Married,No
EMP-2896,31,Male,Engineering,Director,Bachelor's,104090.09,3,1,7,43.7,No,4.8,5,2,6,Married,No
EMP-2897,24,Male,Sales,Associate,Bachelor's,32883.37,0,0,1,41.0,Yes,1.4,3,3,24,Married,No
EMP-2898,40,Male,Marketing,Team Lead,Bachelor's,59831.56,2,2,8,58.2,No,2.1,4,4,30,Single,No
EMP-2899,32,Female,HR,Manager,Bachelor's,99636.93,13,6,10,58.2,No,4.2,3,4,9,Married,No
EMP-2900,27,Male,HR,Analyst,Bachelor's,51085.27,10,2,5,47.4,No,4.7,4,2,31,Single,No
EMP-2901,32,Female,Engineering,Senior Engineer,Master's,105044.67,19,9,5,59.1,Yes,2.3,2,2,2,Single,No
EMP-2902,45,Male,Operations,Senior Engineer,Bachelor's,66281.15,6,3,6,45.4,No,1.1,4,2,13,Single,No
EMP-2903,41,Male,Sales,Associate,Bachelor's,38204.39,18,6,1,44.7,No,2.4,4,5,23,Married,No
EMP-2904,35,Female,Engineering,Manager,Bachelor's,85525.47,3,1,7,57.9,Yes,1.0,1,3,3,Married,Yes
EMP-2905,41,Male,Operations,Team Lead,Bachelor's,61669.06,5,0,4,50.8,Yes,1.7,5,1,32,Married,No
EMP-2906,27,Male,Marketing,Analyst,Master's,55936.2,13,4,5,54.1,No,3.7,5,3,27,Married,No
EMP-2907,36,Other,Marketing,Senior Engineer,Bachelor's,79696.62,7,5,1,45.3,No,2.6,3,5,29,Married,No
EMP-2908,37,Other,Operations,Senior Engineer,High School,63877.03,3,1,9,45.2,Yes,2.1,4,1,26,Married,Yes
EMP-2909,32,Female,Engineering,Analyst,PhD,57551.83,6,6,4,37.1,Yes,2.9,4,1,35,Single,Yes
EMP-2910,39,Male,Finance,Associate,Master's,38130.18,1,1,1,59.2,Yes,1.0,2,2,33,Married,No
EMP-2911,30,Female,Marketing,Associate,Master's,37815.86,3,2,8,40.7,No,1.8,2,1,34,Married,No
EMP-2912,40,Other,Sales,Team Lead,Master's,71899.61,2,2,10,47.4,No,4.2,4,4,11,Married,No
EMP-2913,40,Other,Engineering,Senior Engineer,Bachelor's,63501.08,5,5,6,37.9,No,1.1,4,2,35,Single,No
EMP-2914,22,Male,Engineering,Analyst,Master's,47122.11,2,2,1,51.2,Yes,1.0,4,1,9,Married,Yes
EMP-2915,46,Male,Operations,Analyst,Bachelor's,51383.7,6,5,10,44.8,No,1.0,4,5,2,Married,No
EMP-2916,22,Male,Engineering,Analyst,Bachelor's,46486.74,9,7,3,54.2,Yes,2.4,4,1,49,Single,No
EMP-2917,31,Male,Engineering,Analyst,Bachelor's,41694.19,2,2,3,48.2,No,3.4,3,4,9,Single,No
EMP-2918,44,Female,Marketing,Analyst,Master's,53929.67,9,1,8,38.2,No,3.1,3,4,6,Married,No
EMP-2919,33,Male,Marketing,Senior Engineer,Bachelor's,77827.02,6,2,4,35.3,Yes,2.1,3,2,16,Married,No
EMP-2920,24,Male,Engineering,Senior Engineer,Bachelor's,75627.89,7,7,1,40.3,No,3.1,3,3,50,Married,No
EMP-2921,27,Male,Finance,Analyst,Bachelor's,64878.85,19,5,7,53.1,Yes,1.0,4,3,44,Single,Yes
EMP-2922,44,Male,HR,Analyst,Master's,54992.14,8,0,3,55.7,Yes,3.7,4,3,36,Married,No
EMP-2923,22,Male,Finance,Associate,Bachelor's,32453.37,4,4,9,43.5,No,4.9,3,1,10,Single,No
EMP-2924,45,Male,Engineering,Senior Engineer,Bachelor's,68959.96,6,4,2,48.4,Yes,1.9,4,2,32,Married,Yes
EMP-2925,36,Male,Engineering,Manager,Bachelor's,89009.76,3,3,10,41.0,No,2.5,3,4,42,Married,No
EMP-2926,26,Other,Marketing,Team Lead,Master's,71190.43,11,0,8,57.0,No,4.2,3,3,17,Married,No
EMP-2927,31,Male,Engineering,Senior Engineer,Bachelor's,90098.96,5,0,3,59.1,No,1.8,5,2,13,Single,No
EMP-2928,28,Female,HR,Senior Engineer,PhD,96569.15,7,4,6,53.8,Yes,1.7,3,2,44,Married,No
EMP-2929,43,Male,Engineering,Analyst,Bachelor's,66658.1,30,1,10,37.2,No,4.8,4,3,7,Divorced,No
EMP-2930,42,Male,Finance,Associate,Bachelor's,34666.23,2,1,1,45.9,No,1.7,1,1,46,Divorced,No
EMP-2931,22,Male,Operations,Associate,Bachelor's,39736.84,7,2,9,59.8,Yes,1.0,3,1,24,Single,No
EMP-2932,33,Male,Finance,Team Lead,High School,49795.72,8,1,5,40.7,No,3.2,4,1,37,Married,No
EMP-2933,29,Male,Operations,Senior Engineer,Bachelor's,69463.59,5,4,10,51.8,Yes,2.4,4,2,19,Married,Yes
EMP-2934,46,Male,Operations,Associate,Bachelor's,39481.79,7,0,3,58.5,Yes,2.3,4,3,36,Single,No
EMP-2935,25,Female,Sales,Associate,Master's,46369.92,10,9,8,54.3,Yes,1.0,5,1,47,Married,Yes
EMP-2936,49,Male,Sales,Associate,Bachelor's,37322.26,17,1,10,50.2,No,3.9,4,3,25,Married,No
EMP-2937,36,Male,Operations,Associate,Bachelor's,29044.78,2,1,4,47.7,No,2.0,4,5,11,Married,No
EMP-2938,27,Female,Operations,Executive,Bachelor's,139788.64,3,3,2,58.2,Yes,3.8,3,1,4,Married,No
EMP-2939,31,Male,Operations,Team Lead,Bachelor's,62849.4,0,0,4,44.9,No,1.9,3,5,47,Married,No
EMP-2940,30,Male,Finance,Associate,Bachelor's,34390.76,2,0,6,57.5,No,1.1,4,1,50,Married,Yes
EMP-2941,26,Male,Engineering,Executive,Bachelor's,139252.54,4,4,7,45.8,Yes,2.2,4,3,33,Married,No
EMP-2942,37,Male,Operations,Senior Engineer,Bachelor's,67302.66,7,2,5,53.9,Yes,1.0,3,1,1,Single,No
EMP-2943,26,Male,Operations,Senior Engineer,Bachelor's,75596.89,6,5,10,57.9,Yes,2.5,3,2,45,Married,Yes
EMP-2944,22,Other,Marketing,Associate,PhD,38869.62,1,1,6,48.8,Yes,1.0,3,1,25,Divorced,No
EMP-2945,33,Other,Operations,Analyst,Master's,45894.76,0,0,7,42.7,No,2.7,1,5,12,Married,No
EMP-2946,22,Other,HR,Analyst,PhD,51941.3,12,2,10,36.3,No,1.7,3,2,19,Single,No
EMP-2947,30,Male,Operations,Analyst,Bachelor's,48130.89,3,1,10,55.2,No,2.7,4,1,48,Married,No
EMP-2948,29,Male,Engineering,Analyst,Master's,52864.26,2,2,4,50.6,No,1.5,4,2,39,Divorced,Yes
EMP-2949,29,Male,Operations,Associate,Bachelor's,31829.2,2,0,3,41.6,No,2.4,5,5,30,Divorced,Yes
EMP-2950,52,Male,Engineering,Analyst,Bachelor's,44645.74,2,0,8,56.9,Yes,1.0,4,1,37,Married,No
EMP-2951,36,Male,Sales,Analyst,Master's,47474.62,2,0,6,58.0,Yes,2.9,3,1,43,Married,No
EMP-2952,38,Male,Engineering,Analyst,High School,42477.29,7,4,5,57.2,Yes,3.3,4,2,32,Married,No
EMP-2953,22,Male,Sales,Associate,Bachelor's,35331.02,2,2,7,50.0,No,1.7,4,1,16,Married,No
EMP-2954,31,Male,Engineering,Analyst,Master's,54485.29,6,3,7,59.4,Yes,1.0,4,3,4,Divorced,No
EMP-2955,38,Male,Operations,Team Lead,Master's,74900.16,3,1,10,56.9,Yes,1.0,3,1,7,Married,No
EMP-2956,28,Female,HR,Team Lead,Bachelor's,71505.11,6,6,4,37.6,No,1.9,4,5,12,Married,No
EMP-2957,43,Male,Operations,Manager,Bachelor's,89909.52,7,1,8,59.5,Yes,2.2,1,1,39,Single,No
EMP-2958,26,Female,Engineering,Senior Engineer,High School,90549.1,9,9,3,48.7,Yes,1.5,3,4,5,Married,No
EMP-2959,34,Male,Engineering,Senior Engineer,PhD,116347.65,15,3,10,58.0,Yes,3.9,3,1,7,Single,No
EMP-2960,31,Female,Finance,Manager,Bachelor's,87535.03,8,2,1,54.0,Yes,2.7,3,1,49,Single,Yes
EMP-2961,37,Male,Marketing,Analyst,Bachelor's,51779.16,11,10,8,51.2,Yes,1.0,5,1,21,Married,Yes
EMP-2962,31,Male,HR,Analyst,Bachelor's,37565.09,1,1,2,43.2,No,1.6,3,3,7,Married,No
EMP-2963,34,Male,Finance,Executive,PhD,150000.0,2,1,9,35.7,No,1.1,2,2,44,Divorced,No
EMP-2964,34,Male,Finance,Analyst,Master's,54426.99,0,0,10,41.9,No,1.6,4,3,49,Married,No
EMP-2965,30,Female,HR,Analyst,Bachelor's,54597.04,1,0,9,52.1,Yes,2.0,5,3,26,Divorced,Yes
EMP-2966,40,Male,Operations,Manager,PhD,103795.58,5,2,8,56.6,Yes,1.0,4,1,6,Married,No
EMP-2967,38,Male,Marketing,Manager,High School,78164.43,1,1,5,35.1,No,1.2,3,4,32,Married,No
EMP-2968,35,Other,Marketing,Analyst,Master's,52589.0,3,0,3,40.2,Yes,1.0,3,4,44,Single,Yes
EMP-2969,33,Male,Sales,Associate,High School,37878.9,6,1,10,51.8,Yes,2.3,4,1,49,Married,No
EMP-2970,42,Female,Engineering,Director,Bachelor's,108951.06,5,1,6,42.1,No,1.1,4,4,29,Single,No
EMP-2971,34,Female,Engineering,Senior Engineer,High School,78808.67,0,0,9,38.5,No,4.9,3,3,48,Single,No
EMP-2972,34,Male,Finance,Associate,PhD,38010.74,0,0,8,37.0,No,2.5,5,4,42,Single,No
